index,col1,col2,col3-bioproject,col4-biosample,col5,col7-organism,col5_is_acc,biosample_uid,assembly_uid,assembly_accession,url,organism
469,NZ,562,PRJNA224116,SAMN03292339,GCF_000948535.1,Escherichia_coli,True,3292339,308101,GCF_000948535.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/948/535/GCF_000948535.1_ASM94853v1/GCF_000948535.1_ASM94853v1_genomic.fna.gz,Escherichia coli (E. coli)
470,NZ,562,PRJNA224116,SAMN03292344,GCF_000948825.1,Escherichia_coli,True,3292344,308251,GCF_000948825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/948/825/GCF_000948825.1_ASM94882v1/GCF_000948825.1_ASM94882v1_genomic.fna.gz,Escherichia coli (E. coli)
471,NZ,562,PRJNA224116,SAMN03322683,GCF_000934865.1,Escherichia_coli,True,3322683,301581,GCF_000934865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/934/865/GCF_000934865.1_ASM93486v1/GCF_000934865.1_ASM93486v1_genomic.fna.gz,Escherichia coli (E. coli)
472,NZ,562,PRJNA224116,SAMN03333146,GCF_000952385.1,Escherichia_coli,True,3333146,311431,GCF_000952385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/385/GCF_000952385.1_ASM95238v1/GCF_000952385.1_ASM95238v1_genomic.fna.gz,Escherichia coli (E. coli)
473,NZ,562,PRJNA224116,SAMN03333329,GCF_000951735.1,Escherichia_coli,True,3333329,310971,GCF_000951735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/951/735/GCF_000951735.1_ASM95173v1/GCF_000951735.1_ASM95173v1_genomic.fna.gz,Escherichia coli (E. coli)
474,NZ,562,PRJNA224116,SAMN03333592,GCF_000935375.1,Escherichia_coli,True,3333592,301841,GCF_000935375.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/375/GCF_000935375.1_ASM93537v1/GCF_000935375.1_ASM93537v1_genomic.fna.gz,Escherichia coli (E. coli)
475,NZ,562,PRJNA224116,SAMN03333593,GCF_000935515.1,Escherichia_coli,True,3333593,301901,GCF_000935515.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/515/GCF_000935515.1_ASM93551v1/GCF_000935515.1_ASM93551v1_genomic.fna.gz,Escherichia coli (E. coli)
476,NZ,562,PRJNA224116,SAMN03334835,GCF_000935555.1,Escherichia_coli,True,3334835,301931,GCF_000935555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/555/GCF_000935555.1_ASM93555v1/GCF_000935555.1_ASM93555v1_genomic.fna.gz,Escherichia coli (E. coli)
477,NZ,562,PRJNA224116,SAMN03340667,GCF_000966935.1,Escherichia_coli,True,3340667,318981,GCF_000966935.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/935/GCF_000966935.1_ASM96693v1/GCF_000966935.1_ASM96693v1_genomic.fna.gz,Escherichia coli (E. coli)
478,NZ,562,PRJNA224116,SAMN03340668,GCF_000965545.1,Escherichia_coli,True,3340668,318171,GCF_000965545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/965/545/GCF_000965545.1_ASM96554v1/GCF_000965545.1_ASM96554v1_genomic.fna.gz,Escherichia coli (E. coli)
479,NZ,562,PRJNA224116,SAMN03340670,GCF_000965625.1,Escherichia_coli,True,3340670,318211,GCF_000965625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/965/625/GCF_000965625.1_ASM96562v1/GCF_000965625.1_ASM96562v1_genomic.fna.gz,Escherichia coli (E. coli)
480,NZ,562,PRJNA224116,SAMN03340675,GCF_000965715.1,Escherichia_coli,True,3340675,318261,GCF_000965715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/965/715/GCF_000965715.1_ASM96571v1/GCF_000965715.1_ASM96571v1_genomic.fna.gz,Escherichia coli (E. coli)
481,NZ,656417,PRJNA224116,SAMN02595367,GCF_000176555.2,Escherichia_coli_M605,True,2595367,277798,GCF_000176555.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/176/555/GCF_000176555.2_ASM17655v2/GCF_000176555.2_ASM17655v2_genomic.fna.gz,Escherichia coli M605 (E. coli)
482,NZ,656419,PRJNA224116,SAMN02595368,GCF_000176575.2,Escherichia_coli_M718,True,2595368,277818,GCF_000176575.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/176/575/GCF_000176575.2_ASM17657v2/GCF_000176575.2_ASM17657v2_genomic.fna.gz,Escherichia coli M718 (E. coli)
483,NZ,670897,PRJNA60613,SAMN00792453,NZ_ADUL,Escherichia_coli_2362_75,False,792453,235938,GCF_000183005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/005/GCF_000183005.1_ASM18300v1/GCF_000183005.1_ASM18300v1_genomic.fna.gz,Escherichia coli 2362-75 (E. coli)
484,NZ,702433,PRJNA224116,SAMN02470605,NZ_ADUZ,Escherichia_coli_O157_H7_str._EC4127,False,2470605,542078,GCF_000178735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/735/GCF_000178735.1_ASM17873v1/GCF_000178735.1_ASM17873v1_genomic.fna.gz,Escherichia coli O157:H7 str. EC4127 (E. coli)
485,NZ,702434,PRJNA190197,SAMN02470604,NZ_ADVA,Escherichia_coli_O157_H7_str._EC4191,False,2470604,542098,GCF_000178755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/755/GCF_000178755.1_ASM17875v1/GCF_000178755.1_ASM17875v1_genomic.fna.gz,Escherichia coli O157:H7 str. EC4191 (E. coli)
486,NZ,749545,PRJNA224116,SAMN00189174,GCF_000164255.1,Escherichia_coli_MS_182_1,True,189174,233418,GCF_000164255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/255/GCF_000164255.1_ASM16425v1/GCF_000164255.1_ASM16425v1_genomic.fna.gz,Escherichia coli MS 182-1 (E. coli)
487,NZ,754079,PRJNA179765,SAMN00016621,NZ_AFDS,Escherichia_coli_2534_86,False,16621,466048,GCF_000225065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/065/GCF_000225065.1_ASM22506v2/GCF_000225065.1_ASM22506v2_genomic.fna.gz,Escherichia coli 2534-86 (E. coli)
488,NZ,754084,PRJNA179763,SAMN00015360,NZ_AFDQ,Escherichia_coli_STEC_B2F1,False,15360,466008,GCF_000225025.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/025/GCF_000225025.1_ASM22502v2/GCF_000225025.1_ASM22502v2_genomic.fna.gz,Escherichia coli O91:H21 str. B2F1 (E. coli)
489,NZ,868133,PRJNA180171,SAMN00191023,NZ_AIEV,Escherichia_coli_DEC1A,False,191023,477348,GCF_000249055.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/249/055/GCF_000249055.1_ASM24905v2/GCF_000249055.1_ASM24905v2_genomic.fna.gz,Escherichia coli DEC1A (E. coli)
490,NZ,868167,PRJNA180204,SAMN00217322,NZ_AIGC,Escherichia_coli_DEC7C,False,217322,478008,GCF_000249735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/249/735/GCF_000249735.1_ASM24973v2/GCF_000249735.1_ASM24973v2_genomic.fna.gz,Escherichia coli DEC7C (E. coli)
491,NZ,868180,PRJNA224116,SAMN00190964,GCF_000249995.1,Escherichia_coli_DEC10A,True,190964,478268,GCF_000249995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/249/995/GCF_000249995.1_ASM24999v2/GCF_000249995.1_ASM24999v2_genomic.fna.gz,Escherichia coli DEC10A (E. coli)
492,NZ,868183,PRJNA224116,SAMN00190939,GCF_000250055.1,Escherichia_coli_DEC10D,True,190939,478328,GCF_000250055.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/055/GCF_000250055.1_ASM25005v2/GCF_000250055.1_ASM25005v2_genomic.fna.gz,Escherichia coli DEC10D (E. coli)
493,NZ,868185,PRJNA180222,SAMN00199322,NZ_AIGU,Escherichia_coli_DEC10F,False,199322,478368,GCF_000250095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/095/GCF_000250095.1_ASM25009v2/GCF_000250095.1_ASM25009v2_genomic.fna.gz,Escherichia coli DEC10F (E. coli)
494,NZ,868191,PRJNA180228,SAMN00199081,NZ_AIHA,Escherichia_coli_DEC12A,False,199081,478488,GCF_000250215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/215/GCF_000250215.1_ASM25021v2/GCF_000250215.1_ASM25021v2_genomic.fna.gz,Escherichia coli DEC12A (E. coli)
495,NZ,869669,PRJNA179708,SAMN02436330,NZ_AEZI,Escherichia_coli_1.2741,False,2436330,464768,GCF_000194175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/175/GCF_000194175.1_ASM19417v2/GCF_000194175.1_ASM19417v2_genomic.fna.gz,Escherichia coli 1.2741 (E. coli)
496,NZ,869672,PRJNA179711,SAMN02436638,NZ_AEZL,Escherichia_coli_97.0259,False,2436638,464828,GCF_000194235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/235/GCF_000194235.1_ASM19423v2/GCF_000194235.1_ASM19423v2_genomic.fna.gz,Escherichia coli 97.0259 (E. coli)
497,NZ,869679,PRJNA179715,SAMN02436332,NZ_AEZS,Escherichia_coli_3.2608,False,2436332,464908,GCF_000215205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/205/GCF_000215205.1_ASM21520v2/GCF_000215205.1_ASM21520v2_genomic.fna.gz,Escherichia coli 3.2608 (E. coli)
498,NZ,869687,PRJNA224116,SAMN02436474,GCF_000194495.1,Escherichia_coli_4.0967,True,2436474,465048,GCF_000194495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/495/GCF_000194495.1_ASM19449v2/GCF_000194495.1_ASM19449v2_genomic.fna.gz,Escherichia coli 4.0967 (E. coli)
499,NZ,869693,PRJNA179728,SAMN00116811,NZ_AFAG,Escherichia_coli_TW07793,False,116811,465168,GCF_000194685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/685/GCF_000194685.1_ASM19468v2/GCF_000194685.1_ASM19468v2_genomic.fna.gz,Escherichia coli TW07793 (E. coli)
500,NZ,997825,PRJNA179639,SAMN02472080,NZ_AERR,Escherichia_coli_O157_H7_str._1125,False,2472080,463148,GCF_000192685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/685/GCF_000192685.1_ASM19268v2/GCF_000192685.1_ASM19268v2_genomic.fna.gz,Escherichia coli O157:H7 str. 1125 (E. coli)
